text,text_clean,intent
chất_liệu chất_liệu ok,chất_liệu chất_liệu ok,khen_chat_luong
mình mua có k nên cx ko đòi_hỏi gì,mình mua có k nên cx ko đòi_hỏi gì,trung_tinh
chất_liệu cũng được,chất_liệu cũng được,trung_tinh
màu_sắc màu đen,màu_sắc màu đen,trung_tinh
túi đẹp nhưng có mỗi ngăn ủng_hộ shop nha mọi người,túi đẹp nhưng có mỗi ngăn ủng_hộ shop nha mọi người,khen_chat_luong
đúng với mô_tả chuẩn ảnh lần đầu mua shop y không nghỉ nhận được hàng đẹp và chuẩn ảnh như này đáng mua nhé,đúng với mô_tả chuẩn ảnh lần đầu mua shop y không nghỉ nhận được hàng đẹp và chuẩn ảnh như này đáng mua nhé,khen_chat_luong
chất_liệu dep,chất_liệu dep,trung_tinh
d dep chuẩn ảnh đánh mua,d dep chuẩn ảnh đánh mua,khen_chat_luong
bề_mặt sờ khá mềm mịn,bề_mặt sờ khá mềm mịn,khen_chat_luong
vs giá này với mình là ok,vs giá này với mình là ok,khen_chat_luong
màu_sắc trắng kem,màu_sắc trắng kem,trung_tinh
đúng với mô_tả giống hình quảng_cáo,đúng với mô_tả giống hình quảng_cáo,dung_voi_mo_ta
chất_liệu cũng ok,chất_liệu cũng ok,khen_chat_luong
mk nhận hàng rất ưng_ý túi đẹp hơn trong hình cảm_ơn shop nhiều,mk nhận hàng rất ưng_ý túi đẹp hơn trong hình cảm_ơn shop nhiều,khen_chat_luong
giao hàng nhanh sản_phẩm đẹp shipper thân_thiện n,giao hàng nhanh sản_phẩm đẹp shipper thân_thiện n,khen_chat_luong
k hàng cung đẹp,k hàng cung đẹp,khen_chat_luong
chất_liệu không biếc,chất_liệu không biếc,trung_tinh
đúng với mô_tả quá đẹp so với tưởng_tượng,đúng với mô_tả quá đẹp so với tưởng_tượng,khen_chat_luong
giao hàng nhanh om túi rấc đẹp đáng tiền nha có video un box hàng mà ko up đc so r y shop hen g,giao hàng nhanh om túi rấc đẹp đáng tiền nha có video un box hàng mà ko up đc so r y shop hen g,khen_chat_luong
đúng với mô_tả y ep p,đúng với mô_tả y ep p,dung_voi_mo_ta
một chiếc túi khá là xinh,một chiếc túi khá là xinh,khen_chat_luong
mình đặt túi quai xách nhún nma shop hết hàng gửu mk mẫu túi mà mk cũng đang có ý_định mua,mình đặt túi quai xách nhún nma shop hết hàng gửu mk mẫu túi mà mk cũng đang có ý_định mua,trung_tinh
shop bù hàng khá là ưng tuy kh phải hàng mình đặt,shop bù hàng khá là ưng tuy kh phải hàng mình đặt,trung_tinh
với tính hỉu khách như này mk sẽ ủng_hộ dài,với tính hỉu khách như này mk sẽ ủng_hộ dài,trung_tinh
hình_ảnh và video chỉ mang tính_chất nhận xu túi hơi nhỏ so với tưởng_tượng tuy_nhiên với giá k thì cũng không mong_đợi gì hơn,hình_ảnh và video chỉ mang tính_chất nhận xu túi hơi nhỏ so với tưởng_tượng tuy_nhiên với giá k thì cũng không mong_đợi gì hơn,gia_tri_gia
đúng với mô_tả giống mô_tả,đúng với mô_tả giống mô_tả,dung_voi_mo_ta
túi rẻ mà rất đẹp phù_hợp với giá tiền,túi rẻ mà rất đẹp phù_hợp với giá tiền,khen_chat_luong
nói_chung là nên mua nha,nói_chung là nên mua nha,de_xuat_mua
hình_ảnh và video mang tính_chất nhận xu,hình_ảnh và video mang tính_chất nhận xu,trung_tinh
uay y túi rất đẹp nhìn vô_cùng chin g luon vượt ngoài sức tưởng_tượng của mình uay y,uay y túi rất đẹp nhìn vô_cùng chin g luon vượt ngoài sức tưởng_tượng của mình uay y,khen_chat_luong
đúng với mô tảo k,đúng với mô tảo k,trung_tinh
đẹp và màu xinh nhưng mình không biết gắn dây với giá này thì quá tốt rồi á,đẹp và màu xinh nhưng mình không biết gắn dây với giá này thì quá tốt rồi á,khen_chat_luong
màu_sắc đúng,màu_sắc đúng,trung_tinh
đúng với mô_tả chuẩn chất_lượng lên mua,đúng với mô_tả chuẩn chất_lượng lên mua,khen_chat_luong
sản_phẩm tốt nên mua,sản_phẩm tốt nên mua,khen_chat_luong
túi xinh giá rẻ,túi xinh giá rẻ,khen_chat_luong
shop chuẩn_bị hàng nhanh,shop chuẩn_bị hàng nhanh,khen_chat_luong
có dịp sẽ ủng_hộ tiếp,có dịp sẽ ủng_hộ tiếp,trung_tinh
shop chú_ý khâu đóng_gói ạ,shop chú_ý khâu đóng_gói ạ,khen_giao_hang
chất_liệu ok đẹp lắm nha mọi người,chất_liệu ok đẹp lắm nha mọi người,khen_chat_luong
màu_sắc đẹp màu đều nhau,màu_sắc đẹp màu đều nhau,khen_chat_luong
đúng với mô_tả rất là ok giá rất hợp_lý với túi nha,đúng với mô_tả rất là ok giá rất hợp_lý với túi nha,khen_chat_luong
đúng với mô_tả sản_phẩm tốt sẽ tiếp_tục ủng_hộ shop,đúng với mô_tả sản_phẩm tốt sẽ tiếp_tục ủng_hộ shop,khen_chat_luong
cho shop sao,cho shop sao,trung_tinh
màu_sắc màu đúng như đơn hàng đã đặt,màu_sắc màu đúng như đơn hàng đã đặt,trung_tinh
chất_liệu chất_liệu tốt,chất_liệu chất_liệu tốt,khen_chat_luong
đúng với mô_tả rất hài_lòng,đúng với mô_tả rất hài_lòng,dung_voi_mo_ta
nhưng nên mua nha m,nhưng nên mua nha m,de_xuat_mua
chất_liệu da mem,chất_liệu da mem,trung_tinh
hàng giao nhanh chất lương,hàng giao nhanh chất lương,khen_giao_hang
túi đẹp lắm ạ,túi đẹp lắm ạ,khen_chat_luong
shop giao hàng nhanh tư_vấn nhiệt_tình,shop giao hàng nhanh tư_vấn nhiệt_tình,khen_giao_hang
hàng rất đẹp làn sau ung hộ shop,hàng rất đẹp làn sau ung hộ shop,khen_chat_luong
giao đứng hơi bị đẹp mình đã mua lại cai nữa,giao đứng hơi bị đẹp mình đã mua lại cai nữa,khen_chat_luong
hàng rất đẹp và ok,hàng rất đẹp và ok,khen_chat_luong
cảm ưn shop,cảm ưn shop,trung_tinh
ưng lắm ạ,ưng lắm ạ,trung_tinh
túi xinh nha a hợp giá tiền,túi xinh nha a hợp giá tiền,khen_chat_luong
túi đẹp rất đẹp,túi đẹp rất đẹp,khen_chat_luong
đẹp mê luôn ah,đẹp mê luôn ah,khen_chat_luong
đáng mua,đáng mua,gia_tri_gia
đúng với mô_tả hàng ok,đúng với mô_tả hàng ok,khen_chat_luong
túi đáng đồng tiến bát gạo quá,túi đáng đồng tiến bát gạo quá,trung_tinh
kkk,kkk,trung_tinh
đẹp như hình,đẹp như hình,khen_chat_luong
túi chất_lượng luôn ạ shop thì nhiệt_tình tư_vấn,túi chất_lượng luôn ạ shop thì nhiệt_tình tư_vấn,khen_chat_luong
tui xinh giá_cả hợp_lí dẹp,tui xinh giá_cả hợp_lí dẹp,khen_chat_luong
shop giao nhầm mẫu túi cho mình nha nhưng shop cx đã giải thi k vì hết hàng dù_sao túi mik rất ưng nên cho shop sao nha,shop giao nhầm mẫu túi cho mình nha nhưng shop cx đã giải thi k vì hết hàng dù_sao túi mik rất ưng nên cho shop sao nha,trung_tinh
chất_liệu xịn,chất_liệu xịn,khen_chat_luong
màu_sắc đúng với yêu_cầu,màu_sắc đúng với yêu_cầu,trung_tinh
đúng với mô_tả đúng hàng,đúng với mô_tả đúng hàng,dung_voi_mo_ta
túi rất đẹp nha shop,túi rất đẹp nha shop,khen_chat_luong
và chất_lượng,và chất_lượng,khen_chat_luong
mn mua thử của shop đi ạ,mn mua thử của shop đi ạ,trung_tinh
đúng với mô_tả hàng đẹp lắm,đúng với mô_tả hàng đẹp lắm,khen_chat_luong
ủng_hộ dài_dài,ủng_hộ dài_dài,trung_tinh
chất_liệu chất ok,chất_liệu chất ok,khen_chat_luong
màu_sắc màu đẹp,màu_sắc màu đẹp,khen_chat_luong
síp bơ nhiệt_tình chu_đáo,síp bơ nhiệt_tình chu_đáo,khen_dich_vu
nhanh gọn,nhanh gọn,khen_giao_hang
vui_vẻ,vui_vẻ,trung_tinh
vẫn chx nhận đc hàng mà s để là kiện hàng giao thành_công ạ mong shop xem_xét lại ạ,vẫn chx nhận đc hàng mà s để là kiện hàng giao thành_công ạ mong shop xem_xét lại ạ,trung_tinh
đúng với mô_tả đúng với trên hình,đúng với mô_tả đúng với trên hình,dung_voi_mo_ta
hàng cũng đẹp nhưng khao a còn hơi lỏng,hàng cũng đẹp nhưng khao a còn hơi lỏng,khen_chat_luong
đúng với mô_tả đẹp lắm luôn á trời,đúng với mô_tả đẹp lắm luôn á trời,khen_chat_luong
l hanh xịn vãi t mua về ai cx khen,l hanh xịn vãi t mua về ai cx khen,khen_chat_luong
đúng với mô tảy hình,đúng với mô tảy hình,trung_tinh
sẽ ủng_hộ nhiều,sẽ ủng_hộ nhiều,trung_tinh
màu_sắc tím,màu_sắc tím,trung_tinh
túi đẹp xuất_sắc lun cả nhà ơi,túi đẹp xuất_sắc lun cả nhà ơi,khen_chat_luong
đúng mẫu túi đẹp lắm shop ơi,đúng mẫu túi đẹp lắm shop ơi,khen_chat_luong
đúng với mô_tả đúng thực_tế,đúng với mô_tả đúng thực_tế,dung_voi_mo_ta
đúng với mô_tả đúng sp,đúng với mô_tả đúng sp,dung_voi_mo_ta
chất_liệu de l l thấy hàng đâu,chất_liệu de l l thấy hàng đâu,trung_tinh
màu_sắc chịu,màu_sắc chịu,trung_tinh
đúng với mô_tả chịu,đúng với mô_tả chịu,dung_voi_mo_ta
như lo,như lo,trung_tinh
sp tốt giá rẻ,sp tốt giá rẻ,khen_chat_luong
sp tuyệt_vời đẹp săn se le đk vs giá k,sp tuyệt_vời đẹp săn se le đk vs giá k,khen_chat_luong
ơn shop,ơn shop,trung_tinh
sản_phẩm tốt rất ưng,sản_phẩm tốt rất ưng,khen_chat_luong
đúng với mô_tả xinh,đúng với mô_tả xinh,khen_chat_luong
ủng_hộ lần sau,ủng_hộ lần sau,trung_tinh
quá đẹp luôn,quá đẹp luôn,khen_chat_luong
màu_sắc đúng như hình,màu_sắc đúng như hình,dung_voi_mo_ta
hàng chất_lượng,hàng chất_lượng,khen_chat_luong
chất_liệu mềm mịn,chất_liệu mềm mịn,khen_chat_luong
đẹp mà_còn giao nhanh nữa ạ,đẹp mà_còn giao nhanh nữa ạ,khen_chat_luong
giá_thành hợp_lí,giá_thành hợp_lí,gia_tri_gia
với giá này,với giá này,gia_tri_gia
hàng ok,hàng ok,khen_chat_luong
đẹp lắm,đẹp lắm,khen_chat_luong
hàng rất là ok,hàng rất là ok,khen_chat_luong
đúng với mô_tả hàng k đẹp,đúng với mô_tả hàng k đẹp,khen_chat_luong
k đúng với mô_tả,k đúng với mô_tả,dung_voi_mo_ta
bóp đẹp lắm mn,bóp đẹp lắm mn,khen_chat_luong
tốt và đẹp,tốt và đẹp,khen_chat_luong
đẹp y hình,đẹp y hình,khen_chat_luong
đúng với mô tảk đúng,đúng với mô tảk đúng,trung_tinh
de thuong dang iu cut e pho mai que hơi cứng xíu nma quá là rẻ,de thuong dang iu cut e pho mai que hơi cứng xíu nma quá là rẻ,gia_tri_gia
màu_sắc sai màu,màu_sắc sai màu,phan_nan_chat_luong
đặt đen giao trắng,đặt đen giao trắng,trung_tinh
màu_sắc trắng xinh h,màu_sắc trắng xinh h,khen_chat_luong
đẹp,đẹp,khen_chat_luong
tớ săn được với giá k,tớ săn được với giá k,gia_tri_gia
sao o,sao o,trung_tinh
mùi kinh lắm luôn ý dép bị cứng khi đi dễ đau chân nhưng_mà giá rẻ thì đành chịu thôi nói_chung là mua thì mua ko mua thì thôi chả có gì đặc_biệt đẹp lắm đâu,mùi kinh lắm luôn ý dép bị cứng khi đi dễ đau chân nhưng_mà giá rẻ thì đành chịu thôi nói_chung là mua thì mua ko mua thì thôi chả có gì đặc_biệt đẹp lắm đâu,phan_nan_chat_luong
màu_sắc be,màu_sắc be,trung_tinh
thất_vọng chọn cái có s ti c ke r mà cuối cg đưa cái gắn quả dâu cứ nghĩ đẹp ai_ngờ bth chả đẹp chút nào cả thất_vọng,thất_vọng chọn cái có s ti c ke r mà cuối cg đưa cái gắn quả dâu cứ nghĩ đẹp ai_ngờ bth chả đẹp chút nào cả thất_vọng,phan_nan_chat_luong
chất_lượng sản_phẩm tuyệt_vời,chất_lượng sản_phẩm tuyệt_vời,khen_chat_luong
đóng_gói sản_phẩm rất đẹp và chắc_chắn mang tính_chất nhận xu,đóng_gói sản_phẩm rất đẹp và chắc_chắn mang tính_chất nhận xu,khen_chat_luong
màu_sắc trà sữa,màu_sắc trà sữa,trung_tinh
hàng hơi mùi nhưng không giao thời_gian giao hàng nhanh chị ship thân_thiện,hàng hơi mùi nhưng không giao thời_gian giao hàng nhanh chị ship thân_thiện,phan_nan_chat_luong
vẫn còn vài chỗ bị dính keo,vẫn còn vài chỗ bị dính keo,trung_tinh
đóng_gói sơ_sài,đóng_gói sơ_sài,khen_giao_hang
sie mà ngỡ kh á,sie mà ngỡ kh á,trung_tinh
nhìn tổng_thể vẫn ok nha,nhìn tổng_thể vẫn ok nha,khen_chat_luong
chất_liệu ổn,chất_liệu ổn,khen_chat_luong
dép rẻ săn được lúc sa le còn k nghĩ ko ra gì nhưng thật_sự mình rất hài_lòng nhé cảm_ơn shop và các b nên mua nhé ạ,dép rẻ săn được lúc sa le còn k nghĩ ko ra gì nhưng thật_sự mình rất hài_lòng nhé cảm_ơn shop và các b nên mua nhé ạ,khen_dich_vu
giao hàng không đúng mẫu đặt nhưng dép đẹp lắm,giao hàng không đúng mẫu đặt nhưng dép đẹp lắm,phan_nan_chat_luong
mong lần sau giao đúng mẫu hình_ảnh mang tc minh_hoạ,mong lần sau giao đúng mẫu hình_ảnh mang tc minh_hoạ,trung_tinh
chất_liệu d c,chất_liệu d c,trung_tinh
màu_sắc giống hình,màu_sắc giống hình,dung_voi_mo_ta
giống như hình luôn,giống như hình luôn,dung_voi_mo_ta
quớ đẹp,quớ đẹp,khen_chat_luong
hình_ảnh mang tính_chất nhận xuu,hình_ảnh mang tính_chất nhận xuu,trung_tinh
màu_sắc oke,màu_sắc oke,khen_chat_luong
đúng với mô_tả hơi lớn xíu nhưng cũng oke nha mn,đúng với mô_tả hơi lớn xíu nhưng cũng oke nha mn,khen_chat_luong
giao hàng nhanh đóng_gói sản_phẩm hơi sơ_sài xíu dép mặc êm nhìn hơi lớn nhưng tui mặc cũng ổn đẹp đáng mua nha mọi người,giao hàng nhanh đóng_gói sản_phẩm hơi sơ_sài xíu dép mặc êm nhìn hơi lớn nhưng tui mặc cũng ổn đẹp đáng mua nha mọi người,khen_chat_luong
đặt,đặt,trung_tinh
thì đưa cx uy_tín mùi nhựa nồng,thì đưa cx uy_tín mùi nhựa nồng,phan_nan_chat_luong
ar ti san thì quán quen_thuộc với các tín_đồ bánh ở vinh mấy năm nay rồi,ar ti san thì quán quen_thuộc với các tín_đồ bánh ở vinh mấy năm nay rồi,trung_tinh
bên cạnh hai cơ_sở ở lê_hồng phong và lê lợi thì có cơ_sở mới ở nguyễn_văn cừ đang v,bên cạnh hai cơ_sở ở lê_hồng phong và lê lợi thì có cơ_sở mới ở nguyễn_văn cừ đang v,trung_tinh
chất_liệu nhua deo,chất_liệu nhua deo,trung_tinh
hình_ảnh chỉ mang tính_chất nhận xu ạ,hình_ảnh chỉ mang tính_chất nhận xu ạ,trung_tinh
màu_sắc e,màu_sắc e,trung_tinh
đúng với mô tảr,đúng với mô tảr,trung_tinh
chất_liệu r,chất_liệu r,trung_tinh
màu_sắc hồng,màu_sắc hồng,trung_tinh
ca ngày,ca ngày,trung_tinh
ca đêm,ca đêm,khen_chat_luong
lương cơ_bản,lương cơ_bản,trung_tinh
chất_liệu tót,chất_liệu tót,trung_tinh
màu_sắc cũng đ,màu_sắc cũng đ,trung_tinh
săn sa le đôi dép k,săn sa le đôi dép k,trung_tinh
cx đẹp đếy chứ,cx đẹp đếy chứ,khen_chat_luong
dép đẹp,dép đẹp,khen_chat_luong
hình_ảnh và video chỉ mang tính_chất nhận xu,hình_ảnh và video chỉ mang tính_chất nhận xu,trung_tinh
chất_liệu đúng với ảnh,chất_liệu đúng với ảnh,trung_tinh
màu_sắc màu nâu,màu_sắc màu nâu,trung_tinh
hàng mới nhận hôm_qua đẹp ưng dã_man,hàng mới nhận hôm_qua đẹp ưng dã_man,khen_chat_luong
dép hơi cứng và thô nhưng bn nào chân nhỏ mang sẽ đẹp,dép hơi cứng và thô nhưng bn nào chân nhỏ mang sẽ đẹp,khen_chat_luong
màu_sắc be_be be,màu_sắc be_be be,trung_tinh
đúng với mô tản o,đúng với mô tản o,trung_tinh
đung s với mô_tả của shop,đung s với mô_tả của shop,trung_tinh
hình_ảnh giống trên hình_ảnh chủ mang tính_chất minh_hoạ,hình_ảnh giống trên hình_ảnh chủ mang tính_chất minh_hoạ,trung_tinh
chất_liệu chất_liệu làm bàng cao_su,chất_liệu chất_liệu làm bàng cao_su,trung_tinh
dép đẹp nhưng khi khui hàng trên dép có vài vết b nhưng tẩy được,dép đẹp nhưng khi khui hàng trên dép có vài vết b nhưng tẩy được,khen_chat_luong
mua về mang liền quên e e d bac k,mua về mang liền quên e e d bac k,trung_tinh
đúng với mô_tả đúng nha mấy cha,đúng với mô_tả đúng nha mấy cha,dung_voi_mo_ta
kk xinh lắm m nha a tuỵ t lúm m ne k km m,kk xinh lắm m nha a tuỵ t lúm m ne k km m,khen_chat_luong
hơi bị bẩn một_tí nhưng không sao ạ,hơi bị bẩn một_tí nhưng không sao ạ,trung_tinh
chất_liệu hi,chất_liệu hi,trung_tinh
sản_phẩm đẹp rẻ đặt diễn nhưng giao si e nhỏ hơn,sản_phẩm đẹp rẻ đặt diễn nhưng giao si e nhỏ hơn,khen_chat_luong
đúng với mô_tả hàng đẹp,đúng với mô_tả hàng đẹp,khen_chat_luong
